"race","race_state","state","state_long","type","year","pollster","samplesize","startdate","enddate","democrat_name","democrat_poll","democrat_result","republican_name","republican_poll","republican_result"
"2016_Pres_DE","2016_Pres_DE","DE","delaware","Pres",2016,"Google Consumer Surveys",113,2016-10-15,2016-10-19,"clinton",37.21,53.4,"trump",28.18,41.9
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Saint Leo University",475,2016-09-10,2016-09-16,"clinton",49.4,47.8,"trump",43.6,49
"2016_Pres_AZ","2016_Pres_AZ","AZ","arizona","Pres",2016,"MBQF",728,2016-08-25,2016-08-27,"clinton",40,45.1,"trump",39,48.7
"2016_Pres_AR","2016_Pres_AR","AR","arkansas","Pres",2016,"Ipsos",413,2016-10-14,2016-11-02,"clinton",37.33,33.7,"trump",52.4,60.6
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Ipsos",1168,2016-10-07,2016-10-13,"clinton",43.78,47.3,"trump",37.33,47.5
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Monmouth University",402,2016-08-12,2016-08-15,"clinton",48,47.8,"trump",39,49
"2016_Pres_VT","2016_Pres_VT","VT","vermont","Pres",2016,"Google Consumer Surveys",91,2016-10-15,2016-10-19,"clinton",48.17,56.7,"trump",21.49,30.3
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Rasmussen Reports/Pulse Opinion Research",875,2016-10-13,2016-10-20,"clinton",47,47.8,"trump",41,49
"2016_Pres_HI","2016_Pres_HI","HI","hawaii","Pres",2016,"SurveyMonkey",435,2016-10-28,2016-11-03,"clinton",52,62.2,"trump",29,30
"2016_Pres_DE","2016_Pres_DE","DE","delaware","Pres",2016,"Ipsos",122,2016-10-20,2016-11-03,"clinton",44.71,53.4,"trump",33.84,41.9
"2016_Pres_AL","2016_Pres_AL","AL","alabama","Pres",2016,"Strategy Research",4100,2016-07-19,2016-07-19,"clinton",33,34.4,"trump",57,62.1
"2016_Pres_IA","2016_Pres_IA","IA","iowa","Pres",2016,"Google Consumer Surveys",378,2016-10-20,2016-10-24,"clinton",40.17,41.7,"trump",30.78,51.1
"2016_Pres_WY","2016_Pres_WY","WY","wyoming","Pres",2016,"SurveyMonkey",200,2016-10-28,2016-11-03,"clinton",21,21.9,"trump",61,68.2
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"Maine People's Resource Center",440,2016-09-15,2016-09-17,"clinton",40.5,48,"trump",29.8,45
"2016_Pres_NM","2016_Pres_NM","NM","new mexico","Pres",2016,"Zia Poll",1102,2016-11-01,2016-11-02,"clinton",46,48.3,"trump",43,40
"2016_Pres_MA","2016_Pres_MA","MA","massachusetts","Pres",2016,"Ipsos",494,2016-10-14,2016-10-27,"clinton",56.14,60,"trump",26.81,32.8
"2016_Pres_MT","2016_Pres_MT","MT","montana","Pres",2016,"Ipsos",107,2016-10-20,2016-11-03,"clinton",33.5,35.9,"trump",51.55,56.5
"2016_Pres_KY","2016_Pres_KY","KY","kentucky","Pres",2016,"Google Consumer Surveys",344,2016-10-20,2016-10-24,"clinton",33.81,32.7,"trump",36.79,62.5
"2016_Pres_MO","2016_Pres_MO","MO","missouri","Pres",2016,"Emerson College",600,2016-09-09,2016-09-13,"clinton",34,38.1,"trump",47,56.8
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Ipsos",553,2016-10-14,2016-10-20,"clinton",49.13,47.9,"trump",38.7,48.6
"2016_Pres_ID","2016_Pres_ID","ID","idaho","Pres",2016,"Dan Jones & Associates",602,2016-08-18,2016-08-31,"clinton",23,27.5,"trump",44,59.3
"2016_Pres_ID","2016_Pres_ID","ID","idaho","Pres",2016,"SurveyMonkey",556,2016-10-29,2016-11-04,"clinton",30,27.5,"trump",47,59.3
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Emerson College",800,2016-08-25,2016-08-28,"clinton",45.9,47.9,"trump",42.7,48.6
"2016_Pres_KS","2016_Pres_KS","KS","kansas","Pres",2016,"Ipsos",312,2016-10-07,2016-10-27,"clinton",38.44,36.1,"trump",51.94,56.7
"2016_Pres_VT","2016_Pres_VT","VT","vermont","Pres",2016,"SurveyMonkey",449,2016-10-28,2016-11-03,"clinton",57,56.7,"trump",24,30.3
"2016_Pres_RI","2016_Pres_RI","RI","rhode island","Pres",2016,"SurveyMonkey",392,2016-10-28,2016-11-03,"clinton",49,54.4,"trump",38,38.9
"2016_Pres_NM","2016_Pres_NM","NM","new mexico","Pres",2016,"SurveyMonkey",810,2016-10-29,2016-11-04,"clinton",41,48.3,"trump",36,40
"2016_Pres_MS","2016_Pres_MS","MS","mississippi","Pres",2016,"SurveyMonkey",704,2016-10-29,2016-11-04,"clinton",40,40.1,"trump",50,57.9
"2016_Pres_AK","2016_Pres_AK","AK","alaska","Pres",2016,"Moore Information",500,2016-08-27,2016-08-29,"clinton",29,36.6,"trump",39,51.3
"2016_Pres_ND","2016_Pres_ND","ND","north dakota","Pres",2016,"SurveyMonkey",276,2016-10-28,2016-11-03,"clinton",29,27.2,"trump",56,63
"2016_Pres_NV","2016_Pres_NV","NV","nevada","Pres",2016,"Ipsos",291,2016-10-07,2016-10-27,"clinton",40.2,47.9,"trump",40.11,45.5
"2016_Pres_WY","2016_Pres_WY","WY","wyoming","Pres",2016,"SurveyMonkey",212,2016-10-27,2016-11-02,"clinton",21,21.9,"trump",61,68.2
"2016_Pres_DC","2016_Pres_DC","DC","district of columbia","Pres",2016,"Google Consumer Surveys",66,2016-10-15,2016-10-19,"clinton",65.81,90.9,"trump",7.06,4.1
"2016_Pres_AR","2016_Pres_AR","AR","arkansas","Pres",2016,"Ipsos",288,2016-10-07,2016-10-27,"clinton",34.03,33.7,"trump",53.17,60.6
"2016_Pres_IA","2016_Pres_IA","IA","iowa","Pres",2016,"Suffolk University",500,2016-08-08,2016-08-10,"clinton",36,41.7,"trump",37,51.1
"2016_Pres_DE","2016_Pres_DE","DE","delaware","Pres",2016,"SurveyMonkey",397,2016-10-27,2016-11-02,"clinton",50,53.4,"trump",36,41.9
"2016_Pres_IA","2016_Pres_IA","IA","iowa","Pres",2016,"Ipsos",360,2016-10-07,2016-10-27,"clinton",44.39,41.7,"trump",41.78,51.1
"2016_Pres_SC","2016_Pres_SC","SC","south carolina","Pres",2016,"Google Consumer Surveys",322,2016-10-20,2016-10-24,"clinton",30.14,40.7,"trump",40.94,54.9
"2016_Pres_AL","2016_Pres_AL","AL","alabama","Pres",2016,"Google Consumer Surveys",390,2016-10-20,2016-10-24,"clinton",22.36,34.4,"trump",56.83,62.1
"2016_Pres_OR","2016_Pres_OR","OR","oregon","Pres",2016,"Google Consumer Surveys",403,2016-10-20,2016-10-24,"clinton",48.72,50.1,"trump",25.47,39.1
"2016_Pres_LA","2016_Pres_LA","LA","louisiana","Pres",2016,"Ipsos",411,2016-10-07,2016-10-27,"clinton",34,38.4,"trump",52.56,58.1
"2016_Pres_WY","2016_Pres_WY","WY","wyoming","Pres",2016,"SurveyMonkey",251,2016-10-25,2016-10-31,"clinton",22,21.9,"trump",62,68.2
"2016_Pres_MT","2016_Pres_MT","MT","montana","Pres",2016,"SurveyMonkey",403,2016-10-28,2016-11-03,"clinton",34,35.9,"trump",53,56.5
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"SurveyMonkey",662,2016-10-29,2016-11-04,"clinton",48,46.8,"trump",38,46.5
"2016_Pres_TN","2016_Pres_TN","TN","tennessee","Pres",2016,"Google Consumer Surveys",375,2016-10-20,2016-10-24,"clinton",27.65,34.7,"trump",43.8,60.7
"2016_Pres_MO","2016_Pres_MO","MO","missouri","Pres",2016,"SurveyUSA",1943,2016-07-20,2016-07-24,"clinton",37,38.1,"trump",47,56.8
"2016_Pres_OK","2016_Pres_OK","OK","oklahoma","Pres",2016,"Ipsos",371,2016-10-07,2016-10-27,"clinton",35.68,28.9,"trump",52.33,65.3
"2016_Pres_WY","2016_Pres_WY","WY","wyoming","Pres",2016,"SurveyMonkey",221,2016-10-26,2016-11-01,"clinton",21,21.9,"trump",62,68.2
"2016_Pres_DC","2016_Pres_DC","DC","district of columbia","Pres",2016,"SurveyMonkey",341,2016-10-26,2016-11-01,"clinton",88,90.9,"trump",4,4.1
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"Vox Populi Communications",820,2016-08-07,2016-08-08,"clinton",41,46.8,"trump",31,46.5
"2016_Pres_DC","2016_Pres_DC","DC","district of columbia","Pres",2016,"SurveyMonkey",303,2016-10-27,2016-11-02,"clinton",87,90.9,"trump",5,4.1
"2016_Pres_AR","2016_Pres_AR","AR","arkansas","Pres",2016,"Google Consumer Surveys",238,2016-10-15,2016-10-19,"clinton",27.32,33.7,"trump",44.58,60.6
"2016_Pres_AZ","2016_Pres_AZ","AZ","arizona","Pres",2016,"Arizona State University",704,2016-08-17,2016-08-31,"clinton",39.9,45.1,"trump",36.8,48.7
"2016_Pres_DE","2016_Pres_DE","DE","delaware","Pres",2016,"SurveyMonkey",413,2016-10-26,2016-11-01,"clinton",50,53.4,"trump",38,41.9
"2016_Pres_HI","2016_Pres_HI","HI","hawaii","Pres",2016,"SurveyMonkey",424,2016-10-27,2016-11-02,"clinton",52,62.2,"trump",31,30
"2016_Pres_NM","2016_Pres_NM","NM","new mexico","Pres",2016,"Zia Poll",1899,2016-10-24,2016-10-24,"clinton",45,48.3,"trump",40,40
"2016_Pres_MD","2016_Pres_MD","MD","maryland","Pres",2016,"Google Consumer Surveys",411,2016-10-20,2016-10-24,"clinton",48.15,60.3,"trump",26,33.9
"2016_Pres_SD","2016_Pres_SD","SD","south dakota","Pres",2016,"SurveyMonkey",393,2016-10-28,2016-11-03,"clinton",31,31.7,"trump",52,61.5
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Florida Atlantic University",1200,2016-08-19,2016-08-22,"clinton",41,47.8,"trump",43,49
"2016_Pres_RI","2016_Pres_RI","RI","rhode island","Pres",2016,"SurveyMonkey",391,2016-10-27,2016-11-02,"clinton",48,54.4,"trump",38,38.9
"2016_Pres_DE","2016_Pres_DE","DE","delaware","Pres",2016,"SurveyMonkey",458,2016-10-25,2016-10-31,"clinton",50,53.4,"trump",38,41.9
"2016_Pres_NV","2016_Pres_NV","NV","nevada","Pres",2016,"SurveyMonkey",1104,2016-10-20,2016-10-28,"clinton",43,47.9,"trump",44,45.5
"2016_Pres_SD","2016_Pres_SD","SD","south dakota","Pres",2016,"Google Consumer Surveys",101,2016-10-15,2016-10-19,"clinton",28.25,31.7,"trump",44.01,61.5
"2016_Pres_AK","2016_Pres_AK","AK","alaska","Pres",2016,"SurveyMonkey",334,2016-10-28,2016-11-03,"clinton",35,36.6,"trump",46,51.3
"2016_Pres_ID","2016_Pres_ID","ID","idaho","Pres",2016,"Google Consumer Surveys",182,2016-10-15,2016-10-19,"clinton",26.63,27.5,"trump",38.39,59.3
"2016_Pres_WY","2016_Pres_WY","WY","wyoming","Pres",2016,"Google Consumer Surveys",76,2016-10-15,2016-10-19,"clinton",27.37,21.9,"trump",46.11,68.2
"2016_Pres_DE","2016_Pres_DE","DE","delaware","Pres",2016,"SurveyMonkey",581,2016-10-18,2016-10-26,"clinton",53,53.4,"trump",34,41.9
"2016_Pres_ND","2016_Pres_ND","ND","north dakota","Pres",2016,"SurveyMonkey",372,2016-10-18,2016-10-26,"clinton",31,27.2,"trump",52,63
"2016_Pres_WY","2016_Pres_WY","WY","wyoming","Pres",2016,"SurveyMonkey",251,2016-10-24,2016-10-30,"clinton",23,21.9,"trump",62,68.2
"2016_Pres_MD","2016_Pres_MD","MD","maryland","Pres",2016,"SurveyMonkey",923,2016-10-20,2016-10-28,"clinton",62,60.3,"trump",27,33.9
"2016_Pres_NM","2016_Pres_NM","NM","new mexico","Pres",2016,"SurveyMonkey",889,2016-10-08,2016-10-16,"clinton",41,48.3,"trump",33,40
"2016_Pres_WV","2016_Pres_WV","WV","west virginia","Pres",2016,"Google Consumer Surveys",111,2016-10-15,2016-10-19,"clinton",26.82,26.5,"trump",45.26,68.6
"2016_Pres_WV","2016_Pres_WV","WV","west virginia","Pres",2016,"SurveyMonkey",386,2016-10-28,2016-11-03,"clinton",27,26.5,"trump",57,68.6
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"SurveyMonkey",635,2016-10-29,2016-11-04,"clinton",47,48,"trump",39,45
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"SurveyMonkey",672,2016-10-28,2016-11-03,"clinton",47,46.8,"trump",37,46.5
"2016_Pres_ND","2016_Pres_ND","ND","north dakota","Pres",2016,"SurveyMonkey",260,2016-10-27,2016-11-02,"clinton",31,27.2,"trump",55,63
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"Opinion Savvy/InsiderAdvantage",568,2016-09-14,2016-09-14,"clinton",42,45.9,"trump",46.3,51
"2016_Pres_NM","2016_Pres_NM","NM","new mexico","Pres",2016,"SurveyMonkey",794,2016-10-28,2016-11-03,"clinton",41,48.3,"trump",36,40
"2016_Pres_VT","2016_Pres_VT","VT","vermont","Pres",2016,"SurveyMonkey",424,2016-10-27,2016-11-02,"clinton",55,56.7,"trump",24,30.3
"2016_Pres_VA","2016_Pres_VA","VA","virginia","Pres",2016,"Roanoke College",841,2016-09-11,2016-09-20,"clinton",44,49.8,"trump",37,44.4
"2016_Pres_MA","2016_Pres_MA","MA","massachusetts","Pres",2016,"Google Consumer Surveys",410,2016-10-20,2016-10-24,"clinton",50.28,60,"trump",24.09,32.8
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"SurveyMonkey",569,2016-10-08,2016-10-16,"clinton",47,46.8,"trump",36,46.5
"2016_Pres_VA","2016_Pres_VA","VA","virginia","Pres",2016,"ABC News/Washington Post",707,2016-08-11,2016-08-14,"clinton",46,49.8,"trump",39,44.4
"2016_Pres_MS","2016_Pres_MS","MS","mississippi","Pres",2016,"SurveyMonkey",673,2016-10-28,2016-11-03,"clinton",40,40.1,"trump",49,57.9
"2016_Pres_RI","2016_Pres_RI","RI","rhode island","Pres",2016,"SurveyMonkey",408,2016-10-26,2016-11-01,"clinton",49,54.4,"trump",36,38.9
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"SurveyMonkey",412,2016-10-20,2016-10-28,"clinton",51,48,"trump",36,45
"2016_Pres_DC","2016_Pres_DC","DC","district of columbia","Pres",2016,"SurveyMonkey",332,2016-10-25,2016-10-31,"clinton",88,90.9,"trump",4,4.1
"2016_Pres_AR","2016_Pres_AR","AR","arkansas","Pres",2016,"SurveyMonkey",781,2016-10-29,2016-11-04,"clinton",34,33.7,"trump",55,60.6
"2016_Pres_CO","2016_Pres_CO","CO","colorado","Pres",2016,"Google Consumer Surveys",611,2016-10-20,2016-10-24,"clinton",40.48,48.2,"trump",26.21,43.3
"2016_Pres_SC","2016_Pres_SC","SC","south carolina","Pres",2016,"SurveyMonkey",2115,2016-10-20,2016-10-28,"clinton",43,40.7,"trump",46,54.9
"2016_Pres_HI","2016_Pres_HI","HI","hawaii","Pres",2016,"SurveyMonkey",428,2016-10-26,2016-11-01,"clinton",51,62.2,"trump",30,30
"2016_Pres_MT","2016_Pres_MT","MT","montana","Pres",2016,"SurveyMonkey",376,2016-10-27,2016-11-02,"clinton",34,35.9,"trump",51,56.5
"2016_Pres_AR","2016_Pres_AR","AR","arkansas","Pres",2016,"SurveyMonkey",524,2016-10-20,2016-10-28,"clinton",36,33.7,"trump",52,60.6
"2016_Pres_ID","2016_Pres_ID","ID","idaho","Pres",2016,"SurveyMonkey",498,2016-10-28,2016-11-03,"clinton",30,27.5,"trump",49,59.3
"2016_Pres_NV","2016_Pres_NV","NV","nevada","Pres",2016,"Google Consumer Surveys",259,2016-10-15,2016-10-19,"clinton",36.7,47.9,"trump",35.81,45.5
"2016_Pres_NV","2016_Pres_NV","NV","nevada","Pres",2016,"Suffolk University",500,2016-08-15,2016-08-17,"clinton",43.8,47.9,"trump",41.6,45.5
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"YouGov",1091,2016-08-30,2016-09-02,"clinton",45,47.9,"trump",37,48.6
"2016_Pres_RI","2016_Pres_RI","RI","rhode island","Pres",2016,"SurveyMonkey",540,2016-10-18,2016-10-26,"clinton",49,54.4,"trump",37,38.9
"2016_Pres_HI","2016_Pres_HI","HI","hawaii","Pres",2016,"SurveyMonkey",467,2016-10-25,2016-10-31,"clinton",51,62.2,"trump",32,30
"2016_Pres_NE","2016_Pres_NE","NE","nebraska","Pres",2016,"SurveyMonkey",840,2016-10-29,2016-11-04,"clinton",34,34.3,"trump",52,59.9
"2016_Pres_GA","2016_Pres_GA","GA","georgia","Pres",2016,"Google Consumer Surveys",468,2016-10-20,2016-10-24,"clinton",34.06,45.9,"trump",40.4,51
"2016_Pres_KS","2016_Pres_KS","KS","kansas","Pres",2016,"Ipsos",341,2016-10-14,2016-11-03,"clinton",37.62,36.1,"trump",52.76,56.7
"2016_Pres_MT","2016_Pres_MT","MT","montana","Pres",2016,"SurveyMonkey",549,2016-10-18,2016-10-26,"clinton",35,35.9,"trump",51,56.5
"2016_Pres_OK","2016_Pres_OK","OK","oklahoma","Pres",2016,"Ipsos",421,2016-10-14,2016-11-03,"clinton",29.68,28.9,"trump",60.28,65.3
"2016_Pres_NY","2016_Pres_NY","NY","new york","Pres",2016,"Quinnipiac University",1104,2016-07-13,2016-07-17,"clinton",45,59,"trump",33,36.5
"2016_Pres_AK","2016_Pres_AK","AK","alaska","Pres",2016,"Lake Research Partners",500,2016-08-09,2016-08-14,"clinton",30,36.6,"trump",38,51.3
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"YouGov",990,2016-08-10,2016-08-12,"clinton",45,46.8,"trump",36,46.5
"2016_Pres_ND","2016_Pres_ND","ND","north dakota","Pres",2016,"Google Consumer Surveys",66,2016-10-15,2016-10-19,"clinton",27.46,27.2,"trump",37.9,63
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"Marist College",889,2016-08-03,2016-08-07,"clinton",39,43.5,"trump",35,51.7
"2016_Pres_WA","2016_Pres_WA","WA","washington","Pres",2016,"Elway Research",350,2016-08-09,2016-08-13,"clinton",45,54.3,"trump",24,38.1
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Marist College",834,2016-08-03,2016-08-07,"clinton",45,47.9,"trump",36,48.6
"2016_Pres_AK","2016_Pres_AK","AK","alaska","Pres",2016,"SurveyMonkey",462,2016-10-18,2016-10-26,"clinton",31,36.6,"trump",46,51.3
"2016_Pres_RI","2016_Pres_RI","RI","rhode island","Pres",2016,"SurveyMonkey",419,2016-10-25,2016-10-31,"clinton",49,54.4,"trump",36,38.9
"2016_Pres_VT","2016_Pres_VT","VT","vermont","Pres",2016,"SurveyMonkey",428,2016-10-26,2016-11-01,"clinton",54,56.7,"trump",26,30.3
"2016_Pres_LA","2016_Pres_LA","LA","louisiana","Pres",2016,"Ipsos",445,2016-10-14,2016-11-03,"clinton",35.83,38.4,"trump",53.2,58.1
"2016_Pres_NM","2016_Pres_NM","NM","new mexico","Pres",2016,"SurveyMonkey",820,2016-10-27,2016-11-02,"clinton",40,48.3,"trump",35,40
"2016_Pres_AZ","2016_Pres_AZ","AZ","arizona","Pres",2016,"Google Consumer Surveys",591,2016-10-20,2016-10-24,"clinton",39.71,45.1,"trump",35.6,48.7
"2016_Pres_ND","2016_Pres_ND","ND","north dakota","Pres",2016,"SurveyMonkey",254,2016-10-26,2016-11-01,"clinton",32,27.2,"trump",54,63
"2016_Pres_LA","2016_Pres_LA","LA","louisiana","Pres",2016,"SurveyMonkey",778,2016-10-29,2016-11-04,"clinton",38,38.4,"trump",52,58.1
"2016_Pres_IL","2016_Pres_IL","IL","illinois","Pres",2016,"Ipsos",371,2016-10-14,2016-10-20,"clinton",57.33,55.8,"trump",27.64,38.8
"2016_Pres_ND","2016_Pres_ND","ND","north dakota","Pres",2016,"SurveyMonkey",279,2016-10-25,2016-10-31,"clinton",31,27.2,"trump",53,63
"2016_Pres_IA","2016_Pres_IA","IA","iowa","Pres",2016,"Ipsos",386,2016-10-14,2016-11-03,"clinton",45.04,41.7,"trump",44.16,51.1
"2016_Pres_MN","2016_Pres_MN","MN","minnesota","Pres",2016,"Google Consumer Surveys",596,2016-10-20,2016-10-24,"clinton",36.63,46.4,"trump",29.88,44.9
"2016_Pres_NV","2016_Pres_NV","NV","nevada","Pres",2016,"Ipsos",309,2016-10-14,2016-11-03,"clinton",47.22,47.9,"trump",41.66,45.5
"2016_Pres_NE","2016_Pres_NE","NE","nebraska","Pres",2016,"Google Consumer Surveys",227,2016-10-15,2016-10-19,"clinton",31.74,34.3,"trump",38.71,59.9
"2016_Pres_WV","2016_Pres_WV","WV","west virginia","Pres",2016,"Ipsos",145,2016-10-07,2016-10-27,"clinton",36.53,26.5,"trump",55.79,68.6
"2016_Pres_DE","2016_Pres_DE","DE","delaware","Pres",2016,"SurveyMonkey",429,2016-10-24,2016-10-30,"clinton",51,53.4,"trump",38,41.9
"2016_Pres_NM","2016_Pres_NM","NM","new mexico","Pres",2016,"Google Consumer Surveys",249,2016-10-15,2016-10-19,"clinton",40.02,48.3,"trump",26.18,40
"2016_Pres_MT","2016_Pres_MT","MT","montana","Pres",2016,"SurveyMonkey",385,2016-10-26,2016-11-01,"clinton",34,35.9,"trump",50,56.5
"2016_Pres_MS","2016_Pres_MS","MS","mississippi","Pres",2016,"SurveyMonkey",676,2016-10-27,2016-11-02,"clinton",40,40.1,"trump",48,57.9
"2016_Pres_OH","2016_Pres_OH","OH","ohio","Pres",2016,"Quinnipiac University",775,2016-08-29,2016-09-07,"clinton",37,43.5,"trump",41,51.7
"2016_Pres_OK","2016_Pres_OK","OK","oklahoma","Pres",2016,"Google Consumer Surveys",249,2016-10-15,2016-10-19,"clinton",27.45,28.9,"trump",41.34,65.3
"2016_Pres_NH","2016_Pres_NH","NH","new hampshire","Pres",2016,"SurveyMonkey",658,2016-10-27,2016-11-02,"clinton",47,46.8,"trump",37,46.5
"2016_Pres_PA","2016_Pres_PA","PA","pennsylvania","Pres",2016,"Ipsos",1153,2016-10-07,2016-10-13,"clinton",46.13,47.9,"trump",41.91,48.6
"2016_Pres_MI","2016_Pres_MI","MI","michigan","Pres",2016,"Ipsos",350,2016-10-27,2016-11-02,"clinton",44.24,47.3,"trump",42.29,47.5
"2016_Pres_NM","2016_Pres_NM","NM","new mexico","Pres",2016,"SurveyMonkey",900,2016-10-26,2016-11-01,"clinton",42,48.3,"trump",34,40
"2016_Pres_AK","2016_Pres_AK","AK","alaska","Pres",2016,"SurveyMonkey",303,2016-10-27,2016-11-02,"clinton",35,36.6,"trump",47,51.3
"2016_Pres_VA","2016_Pres_VA","VA","virginia","Pres",2016,"Christopher Newport University",1003,2016-09-15,2016-09-23,"clinton",39,49.8,"trump",33,44.4
"2016_Pres_MO","2016_Pres_MO","MO","missouri","Pres",2016,"Ipsos",321,2016-10-07,2016-10-20,"clinton",37.03,38.1,"trump",48.14,56.8
"2016_Pres_KS","2016_Pres_KS","KS","kansas","Pres",2016,"SurveyMonkey",1193,2016-10-29,2016-11-04,"clinton",36,36.1,"trump",48,56.7
"2016_Pres_MS","2016_Pres_MS","MS","mississippi","Pres",2016,"Google Consumer Surveys",237,2016-10-15,2016-10-19,"clinton",31.1,40.1,"trump",45.01,57.9
"2016_Pres_WA","2016_Pres_WA","WA","washington","Pres",2016,"Google Consumer Surveys",517,2016-10-20,2016-10-24,"clinton",45.25,54.3,"trump",28.98,38.1
"2016_Pres_LA","2016_Pres_LA","LA","louisiana","Pres",2016,"Google Consumer Surveys",312,2016-10-15,2016-10-19,"clinton",25.88,38.4,"trump",51.95,58.1
"2016_Pres_FL","2016_Pres_FL","FL","florida","Pres",2016,"Public Policy Polling",744,2016-09-04,2016-09-06,"clinton",43,47.8,"trump",44,49
"2016_Pres_SD","2016_Pres_SD","SD","south dakota","Pres",2016,"SurveyMonkey",345,2016-10-27,2016-11-02,"clinton",29,31.7,"trump",53,61.5
"2016_Pres_NV","2016_Pres_NV","NV","nevada","Pres",2016,"SurveyMonkey",1092,2016-10-29,2016-11-04,"clinton",42,47.9,"trump",43,45.5
"2016_Pres_IN","2016_Pres_IN","IN","indiana","Pres",2016,"Ipsos",291,2016-10-27,2016-11-02,"clinton",36.17,37.8,"trump",53.24,56.9
"2016_Pres_ME","2016_Pres_ME","ME","maine","Pres",2016,"SurveyMonkey",590,2016-10-28,2016-11-03,"clinton",48,48,"trump",39,45
"2016_Pres_AL","2016_Pres_AL","AL","alabama","Pres",2016,"SurveyMonkey",900,2016-10-29,2016-11-04,"clinton",36,34.4,"trump",54,62.1
"2016_Pres_DC","2016_Pres_DC","DC","district of columbia","Pres",2016,"SurveyMonkey",314,2016-10-24,2016-10-30,"clinton",87,90.9,"trump",4,4.1
"2016_Pres_MT","2016_Pres_MT","MT","montana","Pres",2016,"SurveyMonkey",405,2016-10-25,2016-10-31,"clinton",36,35.9,"trump",49,56.5
"2016_Pres_MO","2016_Pres_MO","MO","missouri","Pres",2016,"Google Consumer Surveys",602,2016-10-20,2016-10-24,"clinton",34.99,38.1,"trump",36.54,56.8
"2016_Pres_VT","2016_Pres_VT","VT","vermont","Pres",2016,"SurveyMonkey",436,2016-10-25,2016-10-31,"clinton",53,56.7,"trump",25,30.3
"2016_Pres_MD","2016_Pres_MD","MD","maryland","Pres",2016,"SurveyMonkey",1012,2016-10-29,2016-11-04,"clinton",61,60.3,"trump",28,33.9
"2016_Pres_CO","2016_Pres_CO","CO","colorado","Pres",2016,"Quinnipiac University",830,2016-08-09,2016-08-16,"clinton",41,48.2,"trump",33,43.3
"2016_Pres_MN","2016_Pres_MN","MN","minnesota","Pres",2016,"SurveyMonkey",1189,2016-10-29,2016-11-04,"clinton",46,46.4,"trump",38,44.9
"2016_Pres_IN","2016_Pres_IN","IN","indiana","Pres",2016,"Google Consumer Surveys",658,2016-10-20,2016-10-24,"clinton",34.08,37.8,"trump",33.95,56.9
"2016_Pres_HI","2016_Pres_HI","HI","hawaii","Pres",2016,"SurveyMonkey",504,2016-10-18,2016-10-26,"clinton",49,62.2,"trump",33,30
"2016_Pres_NM","2016_Pres_NM","NM","new mexico","Pres",2016,"SurveyMonkey",987,2016-10-25,2016-10-31,"clinton",44,48.3,"trump",34,40
"2016_Pres_MD","2016_Pres_MD","MD","maryland","Pres",2016,"Ipsos",369,2016-10-07,2016-10-20,"clinton",53.03,60.3,"trump",28.62,33.9
